"movieId","title","genres"
8091,"Marooned in Iraq (Gomgashtei dar Aragh) (2002)","Drama"
8092,"Owning Mahowny (2003)","Crime|Drama|Thriller"
8093,"Daddy Day Care (2003)","Children|Comedy"
8094,"Man on the Train (L'Homme du train) (2002)","Comedy|Drama"
8097,"Only the Strong Survive - A Celebration of Soul (2002)","Documentary|Musical"
8098,"Shape of Things, The (2003)","Drama"
8099,"Trip, The (2002)","Comedy|Drama|Romance"
8100,"Washington Heights (2002)","Drama|Romance"
8103,"101 Reykjavik (101 Reykjavík) (2000)","Comedy|Drama|Romance"
8105,"Chorus Line, A (1985)","Comedy|Drama|Musical"
8107,"Absolute Beginners (1986)","Musical"
8109,"Beat Street (1984)","Drama|Musical"
8111,"Breakin' 2: Electric Boogaloo (1984)","Musical"
8113,"Breakin' (1984)","Drama|Musical"
8115,"Castle in the Sky (Tenkû no shiro Rapyuta) (1986)","Adventure|Animation|Children|Fantasy"
8116,"Hysterical Blindness (2002)","Drama"
8118,"Lambada (1990)","Drama"
8119,"Roadie (1980)","Comedy|Musical"
8120,"Carpetbaggers, The (1964)","Drama"
8122,"Girls, Les (1957)","Musical"
8123,"Gunfight at the O.K. Corral (1957)","Western"
8124,"High Society (1956)","Comedy|Musical|Romance"
8125,"Kiss Me Kate (1953)","Comedy|Musical|Romance"
8130,"Matrix Reloaded, The (2003)","Action|Sci-Fi|Thriller"
8131,"Dracula: Pages from a Virgin's Diary (2001)","Horror|Mystery"
8133,"Down with Love (2003)","Comedy|Romance"
8135,"Cinemania (2002)","Documentary"
8137,"Friends and Family (2001)","Comedy"
8140,"Spanish Apartment, The (L'auberge Espagnole) (2002)","Comedy|Drama|Romance"
8141,"Pokémon Heroes (2003)","Animation|Children"
8142,"Bruce Almighty (2003)","Comedy"
8143,"In-Laws, The (2003)","Comedy"
8144,"Gigantic (A Tale of Two Johns) (2002)","Documentary"
8145,"Respiro (2002)","Comedy|Drama"
8148,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy"
8150,"Italian Job, The (2003)","Action|Adventure|Crime|Drama"
8153,"Wrong Turn (2003)","Horror|Thriller"
8157,"Capturing the Friedmans (2003)","Documentary"
8160,"Three Marias, The (As Três Marias) (2002)","Drama"
8162,"Together (Han ni Zai Yiki) (2002)","Drama"
8165,"2 Fast 2 Furious (2003)","Action|Adventure|Crime|Thriller"
8167,"Love the Hard Way (2001)","Crime|Drama|Romance"
8169,"Whale Rider (2002)","Drama"
8172,"Nevada Smith (1966)","Western"
8174,"Once a Thief (Zong Heng si Hai) (1991)","Action|Comedy|Crime|Thriller"
8176,"Regeneration (1997)","Drama|War"
8178,"Silk Stockings (1957)","Musical"
8179,"Snowball Express (1972)","Children|Comedy"
8180,"Man Called Horse, A (1970)","Adventure|Drama|Western"
8181,"For Sale (À Vendre) (1998)","Drama"
8182,"Big Jake (1971)","Western"
8183,"Crazies, The (a.k.a. Code Name: Trixie) (1973)","Action|Drama|Horror|Sci-Fi|Thriller"
8184,"Dementia 13 (1963)","Horror|Thriller"
8185,"Bizarre, Bizarre (Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937)","Comedy"
8186,"Le Mans (1971)","Action|Adventure"
8191,"Murder on a Sunday Morning (Un coupable idéal) (2001)","Documentary"
8192,"Rio Lobo (1970)","Adventure|Romance|War|Western"
8193,"Siam Sunset (1999)","Comedy"
8194,"Swimmer, The (1968)","Drama"
8198,"White Sheik, The (Lo Sceicco bianco) (1952)","Comedy|Romance"
8199,"Treasure Island (1950)","Adventure|Children"
8200,"Two Evil Eyes (1990)","Horror"
8201,"Walk, Don't Run (1966)","Comedy|Romance"
8202,"Animals Are Beautiful People (1974)","Comedy|Documentary"
8203,"Bend of the River (1952)","Western"
8205,"Car Wash (1976)","Comedy"
8206,"Come September (1961)","Comedy"
8209,"Destry Rides Again (1939)","Comedy|Western"
8210,"Electric Horseman, The (1979)","Comedy|Western"
8211,"Gay Purr-ee (1962)","Animation|Children|Musical"
8212,"Intervista (1987)","Comedy|Drama"
8214,"King Rat (1965)","Drama|War"
8215,"Live Wire (1992)","Action"
8216,"Mr. & Mrs. Bridge (1990)","Drama"
8219,"Night Passage (1957)","Western"
8220,"Rare Breed, The (1966)","Action|Drama|Romance|Western"
8221,"Shenandoah (1965)","Drama|War|Western"
8223,"Straight Talk (1992)","Comedy"
8226,"Oscar (1991)","Comedy|Crime|Mystery|Romance"
8230,"6th Man, The (1997)","Comedy"
8231,"Far Country, The (1954)","Western"
8232,"Railway Children, The (1970)","Children|Drama"
8236,"Two Mules for Sister Sara (1969)","Comedy|War|Western"
8241,"Winchester '73 (1950)","Western"
8243,"Ziggy Stardust and the Spiders from Mars (1973)","Documentary|Musical"
8244,"Battle Cry (1955)","Drama|War"
8245,"Courtship of Eddie's Father, The (1963)","Comedy"
8249,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)","Documentary"
8251,"Objective, Burma! (1945)","War"
8252,"Operation Pacific (1951)","Drama|War"
8253,"This Boy's Life (1993)","Drama"
8256,"13 Rue Madeleine (1947)","Thriller|War"
8257,"633 Squadron (1964)","Drama|War"
8258,"Attack (1956)","Drama|War"
8260,"Barton Fink (1991)","Comedy|Drama|Thriller"
8262,"Battle of Britain (1969)","War"
8265,"Belle époque (1992)","Comedy|Romance"
8267,"Big Trail, The (1930)","Adventure|Romance|Western"
8268,"Cloak and Dagger (1946)","Drama|Romance"
8269,"Comancheros, The (1961)","Action|Adventure|Drama|Romance"
8270,"Duel at Diablo (1966)","War"
8271,"Flight of the Phoenix, The (1965)","Action|Adventure|Drama"
8272,"From the Terrace (1960)","Drama"
8276,"Heaven Knows, Mr. Allison (1957)","Drama|War"
8279,"Hot Rock, The (1972)","Comedy|Crime"
8281,"Long, Hot Summer, The (1958)","Drama"
8282,"Man of Aran (1934)","Documentary"
8283,"Music Box (1989)","Drama"
8284,"North to Alaska (1960)","Comedy|Western"
8286,"Beast Must Die, The (Que la bête meure) (1969)","Crime|Drama|Thriller"
8287,"Sink the Bismark! (1960)","Action|Drama|War"
8289,"Blue Max, The (1966)","Adventure|Drama|War"
8290,"Desert Fox, The (1951)","Drama|War"
8291,"Trial, The (Le Procès) (1962)","Drama"
8292,"Unforgiven, The (1960)","Drama|Western"
8295,"Undefeated, The (1969)","Western"
8298,"Divine Trash (1998)","Documentary"
8299,"Good Burger (1997)","Comedy"
8300,"Jubilee (1977)","Drama"
8302,"Mississippi Masala (1991)","Drama|Romance"
8303,"Jenny Lamour (Quai des Orfèvres) (1947)","Crime|Drama"
8304,"Stranger Among Us, A (1992)","Crime|Drama|Romance"
8305,"Cahill: United States Marshal (1973)","Western"
8307,"Chisum (1970)","Western"
8309,"Defence of the Realm (1985)","Thriller"
8311,"Eat a Bowl of Tea (1989)","Romance"
8312,"Half Moon Street (1986)","Drama|Thriller"
8313,"Truce, The (a.k.a. La Tregua) (1996)","Drama"
8314,"Opportunity Knocks (1990)","Comedy"
8317,"Shattered (1991)","Mystery|Thriller"
8318,"Song of Bernadette, The (1943)","Drama"
8319,"Life and Times of Judge Roy Bean, The (1972)","Comedy|Western"
8320,"Spirit of '76, The (1990)","Comedy|Sci-Fi"
8322,"Thoroughly Modern Millie (1967)","Comedy|Musical"
8323,"Where the Heart Is (1990)","Comedy|Drama"
8324,"Dumb and Dumberer: When Harry Met Lloyd (2003)","Comedy"
8325,"From Justin to Kelly (2003)","Musical|Romance"
8327,"Hollywood Homicide (2003)","Action|Crime|Drama"
8328,"Rugrats Go Wild! (2003)","Adventure|Animation|Children|Comedy"
8329,"Hard Word, The (2002)","Comedy|Crime|Drama|Thriller"
8330,"Heart of Me, The (2002)","Drama|Romance"
8331,"Jet Lag (Décalage horaire) (2002)","Comedy|Romance"
8332,"Loco Love (Mi Casa, Su Casa) (2002)","Comedy"
8336,"Manito (2002)","Drama"
8340,"No Turning Back (2001)","Adventure|Drama|Thriller"
8342,"Tycoon (Oligarkh) (2002)","Drama"
8346,"Alex and Emma (2003)","Comedy|Drama|Romance"
8348,"On_Line (a.k.a. On Line) (2002)","Drama"
8351,"Experiment in Terror (1962)","Crime|Thriller"
8355,"Ecstasy (Éxtasis) (1996)","Drama"
8357,"Is Paris Burning? (Paris brûle-t-il?) (1966)","Drama|War"
8359,"Murphy's War (1971)","War"
8362,"Orphans of the Storm (1921)","Drama"
8369,"Satanic Rites of Dracula, The (1974)","Horror"
8372,"Strange Planet (1999)","Comedy|Romance"
8374,"28 Days Later (2002)","Horror|Sci-Fi"
8377,"Charlie's Angels: Full Throttle (2003)","Action|Adventure|Comedy|Crime|Thriller"
8379,"Gasoline (Benzina) (2001)","Crime"
8380,"Ed and His Dead Mother (1993)","Comedy|Horror"
8381,"Fulltime Killer (Chuen jik sat sau) (2001)","Action|Thriller"
8382,"Just a Little Harmless Sex (1999)","Comedy|Romance"
8383,"Bank, The (2001)","Thriller"
8385,"Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)","Drama|Romance"
8388,"Bodies, Rest & Motion (1993)","Drama|Romance"
8389,"Jesus (1979)","Drama"
8390,"Long Ships, The (1963)","Adventure"
8392,"Made for Each Other (1939)","Comedy|Drama|Romance"
8395,"Ring of Terror (1962)","Horror"
8396,"You Only Live Once (1937)","Crime|Film-Noir"
8397,"Anastasia (1956)","Drama"
8398,"Babe, The (1992)","Drama"
8399,"Flight of the Intruder (1991)","Action|War"
8400,"Fun with Dick and Jane (1977)","Comedy"
8402,"Knights of the Round Table (1953)","Adventure|Drama"
8403,"Main Event, The (1979)","Comedy"
8404,"Man's Favorite Sport? (1964)","Comedy"
8405,"Mr. Baseball (1992)","Comedy|Romance"
8406,"Never on Sunday (Pote tin Kyriaki) (1960)","Comedy|Drama"
8407,"Nuts (1987)","Drama"
8408,"Rhapsody in August (Hachigatsu no rapusodî) (1991)","Drama"
8409,"Scaramouche (1952)","Adventure|Romance"
8410,"Start the Revolution Without Me (1970)","Comedy"
8411,"Strange Bedfellows (1965)","Comedy"
8413,"Tenant, The (1976)","Horror|Mystery|Thriller"
8414,"Hour of the Pig, The (1993)","Crime|Drama|Mystery"
8415,"Up the Sandbox (1972)","Comedy"
8416,"What's Up, Doc? (1972)","Comedy"
8417,"Hulk (2003)","Action|Adventure|Sci-Fi"
8418,"Legally Blonde 2: Red, White & Blonde (2003)","Comedy"
8419,"Sinbad: Legend of the Seven Seas (2003)","Adventure|Animation|Children|Comedy"
8420,"Terminator 3: Rise of the Machines (2003)","Action|Adventure|Sci-Fi"
8421,"Swimming Pool (2003)","Drama|Mystery|Thriller"
8422,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
8424,"Madame Satã (2002)","Drama"
8425,"League of Extraordinary Gentlemen, The (2003)","Action|Adventure|Drama|Sci-Fi"
8426,"Cuckoo, The (Kukushka) (2002)","Comedy|Drama|War"
8427,"Holy Land, The (2001)","Drama"
8428,"Housekeeper, The (Une femme de ménage) (2002)","Comedy|Drama|Romance"
8429,"I Capture the Castle (2003)","Drama|Romance"
8430,"Km. 0 - Kilometer Zero (Kilómetro cero) (2000)","Comedy|Drama"
8431,"Northfork (2003)","Drama|Fantasy"
8432,"Bad Boys II (2003)","Action|Comedy|Crime|Thriller"
8433,"How to Deal (2003)","Comedy|Drama|Romance"
8435,"Johnny English (2003)","Action|Comedy|Thriller"
8436,"Anarchist Cookbook, The (2002)","Comedy|Romance"
8437,"Dirty Pretty Things (2002)","Drama|Thriller"
8438,"Embalmer, The (L'Imbalsamatore) (2002)","Drama"
8439,"Garage Days (2002)","Comedy|Musical"
8440,"On the Run (Cavale) (2002)","Thriller"
8441,"Sea Is Watching, The (Umi wa miteita) (2002)","Romance"
8442,"Born to Be Wild (1995)","Adventure|Children|Comedy|Drama"
8443,"Curly Sue (1991)","Comedy|Drama"
8444,"Little Giants (1994)","Children|Comedy"
8446,"Loose Cannons (1990)","Action|Comedy"
8447,"Mouse That Roared, The (1959)","Comedy|War"
8448,"Spencer's Mountain (1963)","Comedy|Drama"
8449,"Masked & Anonymous (2003)","Comedy|Drama"
8450,"Lara Croft Tomb Raider: The Cradle of Life (2003)","Action|Adventure|Comedy|Romance|Thriller"
8451,"Seabiscuit (2003)","Drama"
8452,"Spy Kids 3-D: Game Over (2003)","Action|Adventure|Children"
8453,"Buffalo Soldiers (2001)","Comedy|Crime|Drama|War"
8454,"Camp (2003)","Comedy|Musical"
8455,"Hotel (2001)","Comedy|Drama|Horror"
8457,"Lucia Lucia (La Hija del Canibal) (2003)","Comedy|Drama"
8458,"Mondays in the Sun (Los Lunes al sol) (2002)","Drama"
8459,"Scorched (2003)","Comedy|Crime"
8460,"Avanti! (1972)","Comedy|Drama"
8461,"Eve of Destruction (1991)","Action|Sci-Fi|Thriller"
8462,"Gator (1976)","Action|Drama"
8463,"Juggernaut (1974)","Action|Thriller"
8464,"Kickboxer 2: The Road Back (1991)","Action|Drama"
8465,"Kiss Me, Stupid (1964)","Comedy"
8466,"One, Two, Three (1961)","Comedy"
8468,"Possible Loves (Amores Possíveis) (2000)","Comedy|Romance"
8469,"Private Life of Sherlock Holmes, The (1970)","Comedy|Drama|Mystery"
8470,"Remo Williams: The Adventure Begins (1985)","Action|Comedy|Crime|Thriller"
8471,"Blood of Heroes, The (1988)","Action|Sci-Fi"
8472,"What's Up, Tiger Lily? (1966)","Adventure|Comedy|Crime|Thriller"
8473,"White Lightning (1973)","Action|Crime|Drama"
8474,"American Wedding (2003)","Comedy"
8475,"Gigli (2003)","Action|Crime|Drama"
8476,"And Now... Ladies and Gentlemen (2002)","Romance|Thriller"
8477,"Boys Life 4: Four Play (2003)","Comedy|Drama"
8479,"I'll Be There (2003)","Comedy|Musical|Romance"
8480,"Magdalene Sisters, The (2002)","Drama"
8481,"Secret Lives of Dentists, The (2002)","Drama"
8482,"Freaky Friday (2003)","Comedy|Drama"
8483,"Seaside (Bord de Mer) (2002)","Drama"
8484,"S.W.A.T. (2003)","Action|Thriller"
8485,"Divorce, Le (2003)","Comedy|Drama|Romance"
8486,"Princess Blade, The (Shura Yukihime) (2001)","Action|Sci-Fi"
8487,"Step Into Liquid (2002)","Documentary"
8488,"Accattone (1961)","Drama"
8491,"...And God Spoke (1993)","Comedy"
8492,"Big Trouble (1986)","Comedy"
8493,"Brain Damage (1988)","Comedy|Horror"
8494,"Double Life, A (1947)","Crime|Drama|Film-Noir"
8495,"Hawks and Sparrows (Uccellacci e Uccellini) (1966)","Comedy"
8496,"Man in the Glass Booth, The (1975)","Drama"
8497,"Purpose (2002)","Drama"
8498,"Red Pony, The (1949)","Drama"
8499,"Sex & the Other Man (1996)","Comedy|Drama"
8500,"Gospel According to St. Matthew, The (Il Vangelo secondo Matteo) (1964)","Drama"
8502,"Honeymoon Killers, The (1970)","Crime|Thriller"
8503,"Umberto D. (1952)","Drama"
8504,"Brother's Keeper (1992)","Documentary"
8505,"Day of the Dolphin, The (1973)","Drama"
8506,"I Love You to Death (1990)","Comedy|Crime"
8507,"Freddy Vs. Jason (2003)","Action|Horror|Thriller"
8508,"Grind (2003)","Action|Comedy"
8509,"Open Range (2003)","Western"
8510,"Shaolin Soccer (Siu lam juk kau) (2001)","Action|Comedy"
8511,"Uptown Girls (2003)","Comedy"
8513,"American Splendor (2003)","Comedy|Drama"
8514,"Backyard, The (2002)","Documentary"
8515,"Carnages (a.k.a. Carnage) (2002)","Drama"
8516,"Passionada (2002)","Comedy|Romance"
8517,"Agent Cody Banks (2003)","Action|Adventure|Children|Fantasy"
8518,"Camp Nowhere (1994)","Adventure|Children|Comedy"
8519,"Cemetery Club, The (1993)","Comedy|Drama|Romance"
8520,"Changing Habits (1997)","Comedy|Drama"
8521,"Hot Dog... The Movie (1984)","Comedy"
8522,"House of Wax (1953)","Crime|Horror|Mystery|Thriller"
8524,"Inn of the Sixth Happiness, The (1958)","Adventure|Drama"
8525,"Man's Best Friend (1993)","Horror|Sci-Fi|Thriller"
8526,"Of Unknown Origin (1983)","Horror"
8527,"Prince of Jutland (a.k.a. Royal Deceit) (1994)","Drama"
8528,"Rowing with the Wind (Remando al viento) (1988)","Drama|Romance"
8529,"Rachel Papers, The (1989)","Drama|Romance"
8530,"Sure Thing, The (1985)","Comedy|Romance"
8531,"Thrashin' (1986)","Action|Drama"
8532,"Valley Girl (1983)","Comedy|Romance"
8533,"Wait Until Dark (1967)","Drama|Horror|Thriller"
8535,"Where the Rivers Flow North (1993)","Drama"
8536,"Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)","Drama"
8537,"Showdown in Little Tokyo (1991)","Action|Crime"
8538,"Tokyo Story (Tôkyô monogatari) (1953)","Drama"
8539,"Green Ray, The (Rayon vert, Le) (1986)","Drama|Romance"
8540,"THX 1138 (1971)","Adventure|Drama|Sci-Fi"
8541,"Valley of the Dolls (1967)","Drama"
8542,"Business of Fancydancing, The (2002)","Drama"
8543,"Chunhyang (2000)","Drama|Musical|Romance"
8544,"Tunes of Glory (1960)","Drama"
8546,"Kind Hearts and Coronets (1949)","Comedy|Drama"
8547,"Ash Wednesday (2002)","Crime|Drama"
8548,"Joe Kidd (1972)","Western"
8549,"Keep, The (1983)","Horror|Thriller"
8550,"Atragon (Kaitei Gunkan) (1963)","Adventure|Sci-Fi"
8551,"Mysterians, The (Chikyu Boeigun) (1957)","Sci-Fi"
8552,"Attack of the Puppet People (1958)","Horror|Sci-Fi"
8553,"Beast from 20,000 Fathoms, The (1953)","Sci-Fi"
8554,"10 (1979)","Comedy|Romance"
8555,"Tremors (1990)","Comedy|Horror|Sci-Fi"
8557,"Red Shoes, The (1948)","Drama|Fantasy|Musical|Romance"
8558,"Me & Isaac Newton (1999)","Documentary"
8559,"Pink Panther, The (1963)","Comedy|Crime"
8560,"Pink Panther Strikes Again, The (1976)","Comedy|Crime"
8561,"Commando (1985)","Action|Adventure"
8562,"Dracula (1979)","Horror|Romance"
8563,"Discreet Charm of the Bourgeoisie, The (Le Charme discret de la bourgeoisie) (1972)","Comedy|Drama|Fantasy"
8564,"Waco: The Rules of Engagement (1997)","Documentary"
8565,"Road Home, The (Wo de fu qin mu qin) (1999)","Drama|Romance"
8566,"Ikiru (1952)","Drama"
8568,"Comic Book Villains (2002)","Comedy"
8569,"Angel at My Table, An (1990)","Drama"
8570,"War Photographer (2001)","Documentary"
8571,"Ay, Carmela! (¡Ay, Carmela!) (1990)","Drama|War"
8572,"War and Peace (Jang Aur Aman) (2001)","Documentary|War"
8573,"Far Away (Loin) (2001)","Drama"
8574,"Incident at Oglala (1992)","Documentary"
8575,"Predictions of Fire (Prerokbe Ognja) (1996)","Documentary"
8576,"Handmaid's Tale, The (1990)","Drama|Sci-Fi"
8577,"Revolution OS (2001)","Documentary"
8579,"Live Nude Girls Unite! (2000)","Documentary"
8580,"All the Little Animals (1998)","Drama|Thriller"
8581,"Earth (1998)","Drama|War"
8582,"Fire (1996)","Drama"
8583,"Death in Venice (Morte a Venezia) (1971)","Drama|Romance"
8584,"Marci X (2003)","Comedy|Musical"
8585,"Medallion, The (2003)","Action|Comedy|Crime"
8586,"My Boss's Daughter (2003)","Comedy|Romance"
8587,"Autumn Spring (Babí léto) (2001)","Comedy|Drama"
8588,"Battle of Shaker Heights, The (2003)","Comedy|Drama|Romance"
8589,"Don't Tempt Me (Sin noticias de Dios) (2001)","Comedy|Mystery"
8590,"Dust (2001)","Drama|Western"
8591,"Stoked: The Rise and Fall of Gator (2002)","Documentary"
8592,"Venus Boyz (2001)","Documentary"
8593,"Suddenly (Tan de Repente) (2002)","Comedy|Drama"
8594,"Jeepers Creepers 2 (2003)","Horror|Thriller"
8595,"Bollywood/Hollywood (2002)","Comedy|Drama|Musical|Romance"
8596,"Civil Brand (2002)","Drama"
8597,"Nola (2002)","Drama"
8598,"Once Upon a Time in the Midlands (2002)","Drama"
8601,"Other Side of the Bed, The (El Otro Lado de la Cama) (2002)","Comedy|Drama|Musical|Romance"
8602,"Zero Day (2002)","Drama"
8603,"Dickie Roberts: Former Child Star (2003)","Comedy"
8604,"Order, The (2003)","Horror|Mystery|Thriller"
8605,"Home Room (2002)","Drama"
8606,"Party Monster (2003)","Comedy|Crime|Drama|Thriller"
8607,"Taking Sides (2001)","Drama"
8608,"Cabin Fever (2002)","Horror|Thriller"
8609,"Matchstick Men (2003)","Comedy|Crime|Drama"
8610,"Once Upon a Time in Mexico (2003)","Action|Adventure|Crime|Thriller"
8612,"Dummy (2002)","Comedy|Drama|Romance"
8613,"Lost in Translation (2003)","Comedy|Drama|Romance"
8614,"Luster (2002)","Comedy|Drama|Romance"
8615,"Millennium Actress (Sennen joyû) (2001)","Animation|Drama|Romance"
8616,"So Close (Chik Yeung Tin Sai) (2002)","Action|Comedy|Romance|Thriller"
8617,"Children of the Night (1991)","Horror"
8618,"Daisy Miller (1974)","Drama"
8619,"Enlightenment Guaranteed (Erleuchtung Garantiert) (2000)","Comedy|Drama"
8620,"Gotcha! (1985)","Comedy"
8621,"Hard to Hold (1984)","Drama|Romance"
8623,"Kuffs (1992)","Action|Comedy|Crime"
8624,"Once Upon a Time in China (Wong Fei-hung) (1991)","Action|Adventure|Drama"
8625,"Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)","Action|Romance"
8626,"Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)","Action"
8627,"Paper Moon (1973)","Children|Comedy|Drama"
8628,"Sgt. Pepper's Lonely Hearts Club Band (1978)","Adventure|Musical"
8629,"Song for Martin, A (En Sång för Martin) (2001)","Drama"
8630,"Targets (1968)","Crime|Thriller"
